turn,speaker,sentence,transcript,label_getting_students_to_relate,label_keeping_everyone_together,label_not_a_talk_move,label_press_for_accuracy,label_press_for_reasoning,label_restating,label_revoicing
36,T,And you re calling this one half,Comparing Fractions 3_Grade 4.xlsx,False,True,False,False,False,False,False
36,T,And you re saying one half  is bigger than one third by one third,Comparing Fractions 3_Grade 4.xlsx,False,True,False,False,False,False,False
37,T,Ok I would like all of you How many of you agree,Comparing Fractions 3_Grade 4.xlsx,True,False,False,False,False,False,False
37,T,How many of  you disagree,Comparing Fractions 3_Grade 4.xlsx,True,False,False,False,False,False,False
37,T,Now if you disagree you have to say why you disagree  because they are saying that one third is smaller than a half one half  is bigger than a third it s one third bigger than a third that s what  they are saying,Comparing Fractions 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Now either you have to agree or disagree or not  know,Comparing Fractions 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,How many of you aren t sure,Comparing Fractions 3_Grade 4.xlsx,True,False,False,False,False,False,False
37,T,A few of  you aren t sure but some of you disagree,Comparing Fractions 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,And if you disagree we  have to say what s wrong with their argument,Comparing Fractions 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,There must be  something wrong with their argument if you disagree,Comparing Fractions 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Or maybe  their argument is right because I m very confused,Comparing Fractions 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Brian what do  you think,Comparing Fractions 3_Grade 4.xlsx,True,False,False,False,False,False,False
39,T,Maybe you  need to have a little conference here we have some disagreement,Comparing Fractions 3_Grade 4.xlsx,False,False,True,False,False,False,False
41,T,I m hearing you say Brian that the number name for red is one sixth  and the reason why is,Comparing Fractions 3_Grade 4.xlsx,False,False,False,False,True,False,False
1,T,So you re giving a red the number name one sixth and I understand  the young ladies up at the overhead are giving red the number name  one third and can red have the number name one third and one sixth  at the same time,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,That s my question,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
3,T,I heard what you said Brian I just wish everyone would listen here  because you re going to have to decide and write about this in a few  minutes and you re going to have to decide of the arguments which  you agree with Brian s argument or the argument of the other  people,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
3,T,And you need to know the arguments of both people so you  can write about them and tell me which do you believe and why,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
3,T,And if you don t believe an argument you have to tell why you don t  believe it and if you believe an argument you have to be able to  prove it,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
3,T,So we have two different arguments at the table and it s  very important that you listen so you understand what the arguments  are,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
5,T,Ok we will hear Kelly and Jackie and we will hear Brian s again,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
5,T,Brian said it and I know some of you heard it I heard it,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
5,T,But I would  like you all to listen to these arguments,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
8,T,Is that allowed,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
10,T,Why not,Comparing Fractions 4_Grade 4.xlsx,False,False,False,False,True,False,False
10,T,What s wrong with that,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
10,T,In what way it is not fair,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
12,T,Ok so what do you ladies think,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
12,T,Are you making different size  candy bars,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
12,T,What are calling the candy bar when you started the  problem,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
12,T,What was one,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
12,T,What did you call one if you re thinking of  candy bars when you began the problem,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
13,T,Is that what you built when you went up there you said the dark  green is one,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
13,T,Is that what you said,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
14,T,Ok then use the okay if your calling dark green one then I want to  hear your argument which is bigger a half or a third and by how  much,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
16,T,Okay you think a half is bigger than one third and you re calling the  dark green one,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
16,T,Did you change your mind,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
18,T,Well show me your argument now and tell me which is bigger a half  and a third and by how much,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
20,T,Can you show me why that s a half,Comparing Fractions 4_Grade 4.xlsx,False,False,False,False,True,False,False
22,T,Ok I see that you switched what you made um your model uh but  you showed me that one half is still bigger than a third and you still  believe that,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
22,T,But what number name did you give to white,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
22,T,You said  it was a white rod bigger but I didn t hear what number name you  gave to white,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
22,T,I thought I heard you say it s one bigger,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
24,T,Did you say that,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
26,T,And what number name are you calling the white,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
28,T,You all agree with that,Comparing Fractions 4_Grade 4.xlsx,True,False,False,False,False,False,False
30,T,Ok and the number name you are giving to the white you re saying  is one,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
32,T,you called the green one and your calling the white one,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
34,T,That s what I thought I heard you say,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
34,T,You hear  my question,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
34,T,Is everybody hearing my question,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
34,T,You said you called  the light green one you said you called the red one third and you  said you called the light green one half,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
34,T,Right,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
34,T,And now the white  one right    The white one which tells you how much bigger it is you said  you re calling it one,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
34,T,So your calling this one and this one,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
36,T,Erik what do they mean I m so confused,Comparing Fractions 4_Grade 4.xlsx,True,False,False,False,False,False,False
38,T,I don t see six of them up there,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
42,T,Is that what you meant to say,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
44,T,So you re saying then you all agree that s what you all really  wanted to call the little white one one sixth and not one,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
44,T,When you  call the light green one,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
44,T,So I m a little concerned now,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
44,T,Are you  agreeing with Brian or disagreeing with Brian that the number name  that you would give for how much bigger one half is than one third,Comparing Fractions 4_Grade 4.xlsx,True,False,False,False,False,False,False
44,T,Is how much,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
44,T,One half is how much bigger than one third,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
46,T,Is it one or one sixth,Comparing Fractions 4_Grade 4.xlsx,False,False,False,True,False,False,False
48,T,You re sure it s one sixth,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
50,T,Why can t it one,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
52,T,The dark green is one,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
52,T,I understand when,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
54,T,But they didn t they called the dark green one Erik,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
56,T,But can you do that in the same problem,Comparing Fractions 4_Grade 4.xlsx,False,True,False,False,False,False,False
58,T,Yeah you can t change the rules in the problem now I want to go back  that s very very nice and Erik that was very helpful to me and to the  folks up there,Comparing Fractions 4_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,I still want to go back to the problem Brian was helping them with  the problem up there I still wonder if we can solve this one because  you started with this other one and you said that the orange and red   are one right,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
1,T,Isn t that what you said,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
3,T,Right and you said it s bigger by the red right,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
3,T,And the question  was what number name do you give to the red,Comparing Fractions 5_Grade 4.xlsx,False,False,False,True,False,False,False
3,T,Now if you really  understood what mistake you made here maybe you ll figure out  what mistake you made up there,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
5,T,Well how can you build a model and say that one half is bigger than  a third by a sixth and build another model that says one half is bigger  than a third by a third,Comparing Fractions 5_Grade 4.xlsx,False,False,False,True,False,False,False
5,T,How is that possible,Comparing Fractions 5_Grade 4.xlsx,False,False,False,True,False,False,False
5,T,I am so confused,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
5,T,Brian it s just his face tells me that he is so unhappy with that,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
5,T,Do  you believe that Brian,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
5,T,They re still telling me that one half is bigger  by one half is bigger than one third by one third,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
5,T,Can anyone tell  me what s going on here,Comparing Fractions 5_Grade 4.xlsx,False,False,False,True,False,False,False
5,T,I am so confused,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
7,T,So Brian is giving the red rod a different number name he s not  calling it a third he s calling it a sixth,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
7,T,They don t believe that  though they still want to call it a third,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
7,T,Someone has to,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
10,T,You think it can be a third and a half,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
10,T,How many think they could  be a third and a half,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
10,T,How many of you don t think it could be a  third and a sixth,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
10,T,How many of you disagree,Comparing Fractions 5_Grade 4.xlsx,True,False,False,False,False,False,False
20,T,Michael wanted to say something for a long time and has been very  patient,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
23,T,So so Brian Michael is offering another way of thinking about that  red as being one sixth,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
23,T,You thought about the red as being one sixth  to make a half of a third and Michael is saying that red is one sixth,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
25,T,I see Meredith is wanting to say something,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
27,T,I m sorry Meredith could you start again,Comparing Fractions 5_Grade 4.xlsx,False,True,False,False,False,False,False
33,T,Well that is really something uh I think,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
35,T,Well you find that you are consistent you do get one sixth when   you use both models,Comparing Fractions 5_Grade 4.xlsx,False,False,False,False,False,False,True
35,T,I am really interested I uh hearing about  what all of you are thinking about these arguments  You can sit down now,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
35,T,Thank you very very  much that was very very helpful,Comparing Fractions 5_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,Someone told me someone told me that the red rod is half as long  as the yellow rod,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,What do you think,Fraction as Number 1_Grade 4.xlsx,True,False,False,False,False,False,False
4,T,Someone told me that the red rod is half as long as the yellow rod,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
4,T,What do you think,Fraction as Number 1_Grade 4.xlsx,True,False,False,False,False,False,False
8,T,Danielle what do you think,Fraction as Number 1_Grade 4.xlsx,False,False,False,True,False,False,False
10,T,Danielle thinks no,Fraction as Number 1_Grade 4.xlsx,False,False,False,False,False,False,True
10,T,What can you do to convince me that that s not  true,Fraction as Number 1_Grade 4.xlsx,False,False,False,True,False,False,False
10,T,Can you speak nice and loud Danielle,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
12,T,And,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
14,T,So it doesnt work does it,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
14,T,How many of you agree that the red  rod is not half as long as the yellow rod,Fraction as Number 1_Grade 4.xlsx,True,False,False,False,False,False,False
14,T,How many of you agree  that whoever told me that I shouldnt believe it,Fraction as Number 1_Grade 4.xlsx,True,False,False,False,False,False,False
14,T,And you can all  convince me,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
14,T,And you all did the same thing in convincing me  right you put the two red ones and it didnt come out to be a half  thats what you all did,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
14,T,What a smart class this is,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
14,T,Id better be  careful who I listen to right,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
14,T,Okay someone told me that the  purple rod,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
16,T,Is half as long as the black rod,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
18,T,What do you think,Fraction as Number 1_Grade 4.xlsx,True,False,False,False,False,False,False
21,T,The black rod,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
27,T,What do you think,Fraction as Number 1_Grade 4.xlsx,False,False,False,True,False,False,False
27,T,David,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
29,T,David doesn t believe it why not David,Fraction as Number 1_Grade 4.xlsx,False,False,False,False,True,False,False
31,T,Nice and loud David,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
33,T,Okay how many of you agree with David,Fraction as Number 1_Grade 4.xlsx,True,False,False,False,False,False,False
33,T,Okay can you find dark  green,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
33,T,Are you ready for this one,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
33,T,Someone told me that the red  rod is one third as long as the dark green rod,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
33,T,What do you think,Fraction as Number 1_Grade 4.xlsx,True,False,False,False,False,False,False
38,T,Discuss it with your partner,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
41,T,Someone told me Jackie,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
43,T,Jackie thinks so,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
43,T,How many of you agree with  Jackie,Fraction as Number 1_Grade 4.xlsx,True,False,False,False,False,False,False
43,T,What would you do to convince me,Fraction as Number 1_Grade 4.xlsx,False,False,False,True,False,False,False
43,T,You  want to come up here and convince me Jackie on the overhead,Fraction as Number 1_Grade 4.xlsx,False,False,False,True,False,False,False
43,T,That the red rod is one third  as large as long as the dark green,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
43,T,How many did that,Fraction as Number 1_Grade 4.xlsx,True,False,False,False,False,False,False
43,T,Okay what a smart class are  you sure everyone didn t work with this last year,Fraction as Number 1_Grade 4.xlsx,False,True,False,False,False,False,False
43,T,What a smart class,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
43,T,That s lovely thank you  Jackie,Fraction as Number 1_Grade 4.xlsx,False,False,True,False,False,False,False
2,T,Nice and loud Beth,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
4,T,How many think one third,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
4,T,You all agree,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
4,T,Can you tell me why you  would give it the number name one third,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,True,False,False
6,T,Okay so if it makes three of them would make one whole,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,False,True
6,T,Do you  agree with that,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
6,T,So we give it the number name one third,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
6,T,Okay  very good,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
6,T,Someone told me that light green is one third as long as  blue,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
6,T,What do you think,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
11,T,Someone told me that light green is one third as long as blue,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
11,T,What  do you think,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
11,T,What do you think Jessica,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
13,T,Jessica thinks it is,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,False,True
13,T,And how would you convince me Jessica,Fraction as Number 2_Grade 4.xlsx,False,False,False,True,False,False,False
15,T,So if I call the blue rod one what number name would I give to light  green everybody,Fraction as Number 2_Grade 4.xlsx,False,False,False,True,False,False,False
17,T,I would give it the number name one third,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,False,True
17,T,Now notice if I called  the dark green rod one what number name would I give to the red,Fraction as Number 2_Grade 4.xlsx,False,False,False,True,False,False,False
19,T,So are the number names always the same,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
21,T,Are the color names always the same,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
22,T,No,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
23,T,Does this have another name other than blue,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
23,T,Am I ever going to  call this something else other than blue,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
25,T,What am I going to call it,Fraction as Number 2_Grade 4.xlsx,False,False,False,True,False,False,False
27,T,Well dark blue,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,False,True
27,T,So are the number names same do they change,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
27,T,I  mean the color names,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
29,T,Erik thinks that the color names don t change,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,False,True
29,T,Right do we agree  that the color names are always the same,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
31,T,Do the number names change,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
33,T,Okay tell me why the number names change,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,True,False,False
33,T,Give me an example  of why the number names change,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,True,False,False
33,T,Erik,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
35,T,Which one,Fraction as Number 2_Grade 4.xlsx,False,False,False,True,False,False,False
37,T,Okay so I called the light green one third and I called the red one  third,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,False,True
37,T,Why could the light green be a third and why could the red  be a third,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,True,False,False
37,T,How is that possible for both of these to be a third,Fraction as Number 2_Grade 4.xlsx,False,False,False,True,False,False,False
39,T,Michael,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
41,T,Because there is a different size whole,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,True,False
41,T,There is a different number  name I gave for what I called one okay,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
41,T,So when the blue is one  can you see that the light green becomes a third,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
41,T,But can you see  when the dark green is one then you see that the red becomes a  third,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
41,T,So do we have permanent number names,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
43,T,No the number names change thats very important when using  these rods,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,False,True
43,T,Do the color names change,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
45,T,No the color names dont change,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,False,True
45,T,Every one of these rods has a  permanent color name but the number name changes with the  problem,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
45,T,So let s be sure we re familiar with the color names so  that we can call them the same thing um for the rods we have a  color name for this one we re calling this one blue or dark blue  right we agree with that,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
45,T,And we re calling this one light green  why don t you make sure you pull out all of them and see if it is true  that there are ten of them and see if we can come up with the  different color names and then we ll do some problems with  number names,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
50,T,How many think there are ten,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
50,T,Okay,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
50,T,Okay as I look around the room I see that you  arranged them all some of you did the same thing some of you did  them differently,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
50,T,Kelly your arrangement you want to say  something about your arrangement,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
50,T,Nice and loud Kelly,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
52,T,Which is the longest rod,Fraction as Number 2_Grade 4.xlsx,False,False,False,True,False,False,False
54,T,The orange do all agree,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
56,T,And then tell me what to do,Fraction as Number 2_Grade 4.xlsx,False,False,False,True,False,False,False
58,T,Blue,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,True,False
60,T,Brown,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,True,False
62,T,I can t find the brown brown,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
64,T,We call this purple,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
66,T,I know it looks sort of pink doesn t it,Fraction as Number 2_Grade 4.xlsx,False,True,False,False,False,False,False
66,T,Okay,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
68,T,And then white,Fraction as Number 2_Grade 4.xlsx,False,False,False,False,False,False,True
68,T,How many of you agree,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
68,T,Ten rods,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
68,T,Ten color  names,Fraction as Number 2_Grade 4.xlsx,True,False,False,False,False,False,False
68,T,You agree,Fraction as Number 2_Grade 4.xlsx,False,False,True,False,False,False,False
1,T,Now you remember when we said if we re calling the dark green  one what number name were we giving to red,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
1,T,Michael,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
3,T,One third,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,False,True,False
3,T,Okay and why Michael one more time,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,True,False,False
5,T,Okay I heard someone say in the back of the room I was listening  someone asked a question someone said look we have three red  ones making the green one why cant we call the red one one,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,True,False,False
5,T,I  heard someone say that somebody was very confused by that,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
5,T,And  we said that you told me this is a third is that possible or is it not  possible can you try to convince me that it s not possible for the  red one to have the number name one,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
7,T,Michael,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
9,T,That wasnt the question,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
9,T,I said if you called the dark green one  what number name do we give the red,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
9,T,You told me one third,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
11,T,And everybody agreed okay,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
11,T,Now Im asking you if I called the  dark green one and I called red one third could red now be one,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
11,T,I  am calling the dark green one,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
13,T,What is the difference Erik,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
15,T,Michael what do you think,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
17,T,Okay suppose I said I wanted the red to be one what would that  tell you about the dark green,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
17,T,If I wanted to make it so the red  were one what would I have to make the dark green to make the  red one,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
17,T,Gregory is that a hand up or maybe you re thinking,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
17,T,Do  you understand my question,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
17,T,Suppose I wanted to change the  problem and I wanted now red to be one,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
17,T,Okay that s a different  problem a brand new problem,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
17,T,Okay we re starting again what  number name would I have to give to green if I wanted red to be  one,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
17,T,You want to talk about it with your partner for a minute,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
21,T,Okay suppose I want the red to be one what number name would I  have to give dark green for red to be one,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
23,T,Hi Erik,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
23,T,What Erik,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
25,T,Right,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
27,T,So dark green would have to be three,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
29,T,Do you agree Alan,Fraction as Number 3_Grade 4.xlsx,True,False,False,False,False,False,False
31,T,Does that make sense Alan,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
33,T,Okay,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
35,T,Okay are you ready to argue that Erik,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
37,T,Okay Im hearing two answers,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,I ve heard two  answers as I walk around the room,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Okay let me let s let s hear I  have heard two different answers I d like to hear both answers,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Ah let s see who wants to give me an answer,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
37,T,I heard I heard a couple of different answers,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Only  this table wants to give me an answer,Fraction as Number 3_Grade 4.xlsx,False,False,False,True,False,False,False
37,T,I ve heard a different one,Fraction as Number 3_Grade 4.xlsx,False,False,True,False,False,False,False
37,T,Okay Alan,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
39,T,Nice and loud Alan,Fraction as Number 3_Grade 4.xlsx,False,True,False,False,False,False,False
41,T,Do you want to tell me why you think so,Fraction as Number 3_Grade 4.xlsx,False,False,False,False,True,False,False
